고유번호,등록일시,은행코드,은행명
41994,20220622013227800000 ,278,신한금융투자
41995,20220622013227800000 ,278,신한금융투자
41996,20220622224310800000 ,278,신한금융투자
41997,20220622221122800000 ,280,유진투자증권
41998,20220622141721800000 ,288,카카오페이증권
41999,20220622141721800000 ,288,카카오페이증권
42000,20220623004434300000 ,226,KB증권(현대증권)
42001,20220623003354300000 ,230,미래에셋증권
42002,20220623132526300000 ,230,미래에셋증권
42003,20220623111058300000 ,230,미래에셋증권
42004,20220623003354300000 ,230,미래에셋증권
42005,20220623184037300000 ,240,삼성증권
42006,20220623151016300000 ,240,삼성증권
42007,20220623153725300000 ,240,삼성증권
42008,20220623162202300000 ,240,삼성증권
42009,20220623163913300000 ,240,삼성증권
42010,20220623131919300000 ,240,삼성증권
42011,20220623135244400000 ,240,삼성증권
42012,20220623100745400000 ,243,한국투자증권
42013,20220623223258400000 ,243,한국투자증권
42014,20220623164709400000 ,247,NH투자증권
42015,20220623164709400000 ,247,NH투자증권
42016,20220623082304400000 ,247,NH투자증권
42017,20220623082632400000 ,265,이베스트투자증권
42018,20220623132004400000 ,269,한화투자증권
42019,20220623201241400000 ,270,하나금융투자
42020,20220623191333400000 ,271,토스증권
42021,20220623180720400000 ,271,토스증권
42022,20220623201301400000 ,271,토스증권
42023,20220623072353400000 ,278,신한금융투자
42024,20220623003116400000 ,278,신한금융투자
42025,20220623194336400000 ,278,신한금융투자
42026,20220623213123400000 ,278,신한금융투자
42027,20220623085804400000 ,278,신한금융투자
42028,20220623132758400000 ,280,유진투자증권
42029,20220623205639400000 ,280,유진투자증권
42030,20220623182912400000 ,280,유진투자증권
42031,20220623165609400000 ,280,유진투자증권
42032,20220623153053400000 ,280,유진투자증권
42033,20220623163328500000 ,288,카카오페이증권
42034,20220623141952500000 ,288,카카오페이증권
42035,20220623204047500000 ,288,카카오페이증권
42036,20220624160754100000 ,226,KB증권(현대증권)
42037,20220622091054100000 ,240,삼성증권
42038,20220624091054200000 ,240,삼성증권
42039,20220624171731200000 ,243,한국투자증권
42040,20220624163523200000 ,247,NH투자증권
42041,20220623091055200000 ,247,NH투자증권
42042,20220620091056200000 ,247,NH투자증권
42043,20220624091057200000 ,247,NH투자증권
42044,20220621091057200000 ,247,NH투자증권
42045,20220621091053200000 ,264,키움증권
42046,20220624204834300000 ,264,키움증권
42047,20220624214836300000 ,264,키움증권
42048,20220624175139300000 ,267,대신증권
42049,20220624012032300000 ,271,토스증권
42050,20220624163029300000 ,278,신한금융투자
42051,20220624211315300000 ,278,신한금융투자
42052,20220622091101300000 ,278,신한금융투자
42053,20220620091102300000 ,278,신한금융투자
42054,20220620091102300000 ,278,신한금융투자
42055,20220624085251300000 ,280,유진투자증권
42056,20220624091727300000 ,280,유진투자증권
42057,20220624210719400000 ,280,유진투자증권
42058,20220624184240400000 ,288,카카오페이증권
42059,20220624001618400000 ,288,카카오페이증권
42060,20220624195604400000 ,291,신영증권
42061,20220624194704400000 ,291,신영증권
42062,20220625201259700000 ,225,IBK투자증권
42063,20220625183029700000 ,226,KB증권(현대증권)
42064,20220625053725700000 ,226,KB증권(현대증권)
42065,20220625030156700000 ,226,KB증권(현대증권)
42066,20220625234333700000 ,226,KB증권(현대증권)
42067,20220625164011700000 ,240,삼성증권
42068,20220625000841700000 ,243,한국투자증권
42069,20220625000841700000 ,243,한국투자증권
42070,20220625120842700000 ,243,한국투자증권
42071,20220625001335700000 ,243,한국투자증권
42072,20220625074226700000 ,243,한국투자증권
42073,20220625235915700000 ,247,NH투자증권
42074,20220625204246700000 ,247,NH투자증권
42075,20220625201842700000 ,247,NH투자증권
42076,20220625160504700000 ,264,키움증권
42077,20220625212315700000 ,266,SK증권
42078,20220625220945700000 ,266,SK증권
42079,20220625235944700000 ,266,SK증권
42080,20220625210104700000 ,266,SK증권
42081,20220625123730700000 ,270,하나금융투자
42082,20220625151538700000 ,271,토스증권
42083,20220625044440700000 ,271,토스증권
42084,20220625151858800000 ,278,신한금융투자
42085,20220625162110800000 ,278,신한금융투자
42086,20220625210003800000 ,278,신한금융투자
42087,20220625093504800000 ,278,신한금융투자
42088,20220625162533800000 ,288,카카오페이증권
42089,20220625064150800000 ,288,카카오페이증권
42090,20220625024957800000 ,288,카카오페이증권
42091,20220625004730800000 ,293,한국증권금융
42092,20220626114005800000 ,226,KB증권(현대증권)
42093,20220626022323800000 ,226,KB증권(현대증권)
42094,20220626230356800000 ,226,KB증권(현대증권)
42095,20220626233701800000 ,226,KB증권(현대증권)
42096,20220626120200800000 ,226,KB증권(현대증권)
42097,20220626141323800000 ,230,미래에셋증권
42098,20220626043924800000 ,230,미래에셋증권
42099,20220626131709800000 ,230,미래에셋증권
42100,20220626115538800000 ,240,삼성증권
42101,20220626031703800000 ,243,한국투자증권
42102,20220626170507800000 ,247,NH투자증권
42103,20220626033343800000 ,266,SK증권
42104,20220626041330800000 ,266,SK증권
42105,20220626223143800000 ,266,SK증권
42106,20220626105911800000 ,269,한화투자증권
42107,20220626190300800000 ,269,한화투자증권
42108,20220626212554800000 ,269,한화투자증권
42109,20220626213413800000 ,271,토스증권
42110,20220626142950800000 ,278,신한금융투자
42111,20220626213215800000 ,278,신한금융투자
42112,20220626214852800000 ,278,신한금융투자
42113,20220626051651800000 ,278,신한금융투자
42114,20220626095836800000 ,278,신한금융투자
42115,20220626142950800000 ,278,신한금융투자
42116,20220626124641800000 ,288,카카오페이증권
42117,20220626173423800000 ,288,카카오페이증권
42118,20220626010414800000 ,288,카카오페이증권
42119,20220626065439800000 ,288,카카오페이증권
42120,20220626193547900000 ,288,카카오페이증권
42121,20220626201452900000 ,288,카카오페이증권
42122,20220626195121900000 ,288,카카오페이증권
42123,20220626190352900000 ,288,카카오페이증권
42124,20220626195121900000 ,288,카카오페이증권
42125,20220626202256900000 ,288,카카오페이증권
42126,20220626190226900000 ,288,카카오페이증권
42127,20220627213105300000 ,209,유안타증권
42128,20220627180548300000 ,230,미래에셋증권
42129,20220627111401300000 ,240,삼성증권
42130,20220627225006300000 ,240,삼성증권
42131,20220627132352300000 ,243,한국투자증권
42132,20220627195049300000 ,265,이베스트투자증권
42133,20220627170125300000 ,265,이베스트투자증권
42134,20220627221245300000 ,266,SK증권
42135,20220627215658300000 ,266,SK증권
42136,20220627222044300000 ,266,SK증권
42137,20220627072810300000 ,267,대신증권
42138,20220627153422300000 ,270,하나금융투자
42139,20220627150213300000 ,271,토스증권
42140,20220627161033300000 ,271,토스증권
42141,20220627123400300000 ,271,토스증권
42142,20220627110854300000 ,278,신한금융투자
42143,20220627132830300000 ,288,카카오페이증권
42144,20220627225724300000 ,288,카카오페이증권
42145,20220627084511300000 ,288,카카오페이증권
42146,20220627135355300000 ,288,카카오페이증권
42147,20220627215500300000 ,288,카카오페이증권
42148,20220627200951300000 ,288,카카오페이증권
42149,20220628232051800000 ,230,미래에셋증권
42150,20220628174302800000 ,230,미래에셋증권
42151,20220628191541800000 ,247,NH투자증권
42152,20220628145321900000 ,247,NH투자증권
42153,20220628203955900000 ,247,NH투자증권
42154,20220628002007900000 ,247,NH투자증권
42155,20220628194900900000 ,265,이베스트투자증권
42156,20220628185421900000 ,265,이베스트투자증권
42157,20220628200206900000 ,270,하나금융투자
42158,20220628203139900000 ,270,하나금융투자
42159,20220628203320900000 ,270,하나금융투자
42160,20220628121311900000 ,270,하나금융투자
42161,20220628211734900000 ,278,신한금융투자
42162,20220628215507900000 ,278,신한금융투자
42163,20220628131036900000 ,288,카카오페이증권
42164,20220628123942900000 ,288,카카오페이증권
42165,20220628132255900000 ,288,카카오페이증권
42166,20220628140834900000 ,288,카카오페이증권
42167,20220628230347900000 ,288,카카오페이증권
42168,20220628223651900000 ,288,카카오페이증권
42169,20220628200338900000 ,288,카카오페이증권
42170,20220629145237300000 ,230,미래에셋증권
42171,20220629165053300000 ,230,미래에셋증권
42172,20220629183853300000 ,230,미래에셋증권
42173,20220629172610300000 ,230,미래에셋증권
42174,20220629215742300000 ,243,한국투자증권
42175,20220629210652300000 ,243,한국투자증권
42176,20220629213734300000 ,247,NH투자증권
42177,20220629031431300000 ,264,키움증권
42178,20220629161223300000 ,265,이베스트투자증권
42179,20220629122148300000 ,265,이베스트투자증권
42180,20220629175001300000 ,265,이베스트투자증권
42181,20220629202439300000 ,265,이베스트투자증권
42182,20220629195817300000 ,265,이베스트투자증권
42183,20220629192553300000 ,271,토스증권
42184,20220629224805300000 ,278,신한금융투자
42185,20220629162415300000 ,280,유진투자증권
42186,20220629191834300000 ,288,카카오페이증권
42187,20220629145000300000 ,288,카카오페이증권
42188,20220629220911300000 ,288,카카오페이증권
42189,20220629145000300000 ,288,카카오페이증권
42190,20220629093456400000 ,288,카카오페이증권
42191,20220629191834400000 ,288,카카오페이증권
42192,20220629182157400000 ,288,카카오페이증권
42193,20220629031117400000 ,288,카카오페이증권
42194,20220629125310400000 ,288,카카오페이증권
42195,20220629160556400000 ,288,카카오페이증권
42196,20220629090527400000 ,288,카카오페이증권
42197,20220629194446400000 ,295,우리종합금융
42220,20220701161032300000 ,226,KB증권(현대증권)
42221,20220701222832300000 ,230,미래에셋증권
42222,20220701232943300000 ,230,미래에셋증권
42223,20220701232724300000 ,230,미래에셋증권
42224,20220701102148300000 ,230,미래에셋증권
42225,20220701010606300000 ,240,삼성증권
42226,20220701115118300000 ,261,교보증권
42227,20220701165724300000 ,265,이베스트투자증권
42228,20220701170442300000 ,265,이베스트투자증권
42229,20220701173824300000 ,265,이베스트투자증권
42230,20220701171639300000 ,265,이베스트투자증권
42231,20220701205407300000 ,267,대신증권
42232,20220701230912300000 ,267,대신증권
42233,20220701203206300000 ,269,한화투자증권
42234,20220701193110300000 ,271,토스증권
42235,20220701163750400000 ,271,토스증권
42236,20220701142026400000 ,271,토스증권
42237,20220701174647400000 ,271,토스증권
42238,20220701213755400000 ,280,유진투자증권
42240,20220701154843400000 ,288,카카오페이증권
42241,20220701212810400000 ,288,카카오페이증권
42243,20220701125939400000 ,288,카카오페이증권
42244,20220701140806400000 ,288,카카오페이증권
42245,20220701095926400000 ,288,카카오페이증권
42246,20220701120855400000 ,288,카카오페이증권
42247,20220701114950400000 ,288,카카오페이증권
42248,20220701180403400000 ,288,카카오페이증권
42249,20220701024052400000 ,288,카카오페이증권
42250,20220701001007400000 ,288,카카오페이증권
42251,20220702130856800000 ,226,KB증권(현대증권)
42252,20220702152338800000 ,226,KB증권(현대증권)
42253,20220702000336800000 ,230,미래에셋증권
42254,20220702000733800000 ,230,미래에셋증권
42255,20220702002537800000 ,230,미래에셋증권
42256,20220702212149800000 ,230,미래에셋증권
42257,20220702030257800000 ,230,미래에셋증권
42258,20220702015330800000 ,230,미래에셋증권
42259,20220702012835800000 ,230,미래에셋증권
42260,20220702014746800000 ,230,미래에셋증권
42261,20220702142651800000 ,230,미래에셋증권
42262,20220702200347800000 ,230,미래에셋증권
42263,20220702144926800000 ,230,미래에셋증권
42264,20220702114240800000 ,240,삼성증권
42265,20220702140335800000 ,240,삼성증권
42266,20220702164803900000 ,243,한국투자증권
42267,20220702163337900000 ,243,한국투자증권
42268,20220702121824900000 ,243,한국투자증권
